time,text,polarity,subjectivity
,,,
4/14/2017 23:55,"b""RT @igorvolsky: Trump administration continues to sabotage Obamacare &amp; coverage for millions in order to score a political victory. It's di\xe2\x80\xa6""",0,0.1
,,,
4/14/2017 23:54,"b'RT @LadyLiberTea: Taxpaying half of USSA, enjoying supporting our other half? \n""Public servants,"" baby mamas, slackers, illegals, jihadis,\xe2\x80\xa6'",0.048611111,0.270833333
,,,
4/14/2017 23:54,"b'RT @politico: ""I don\'t see you leading"": One of the most vulnerable House incumbents in 2018 faced an auditorium of angry voters https://t.\xe2\x80\xa6'",-0.166666667,0.666666667
,,,
4/14/2017 23:54,"b""RT @atrumptastrophe: It's official: Trump's out to punish the poor. https://t.co/tgxfE4pnEB""",-0.4,0.6
,,,
4/14/2017 23:54,"b'Man, I really miss this guy. https://t.co/qulzjnN7xZ'",0.2,0.2
,,,
4/14/2017 23:54,b'RT @jstines3: Stop toying with us! We demand #FullRepeal of Obamacare NOW! NO MORE EXCUSES!  \n\n#PJNET #NoRinoCare #NoRyanCare https://t.co/\xe2\x80\xa6',-0.3125,0.5
,,,
4/14/2017 23:54,b'RT @jstines3: Stop toying with us! We demand #FullRepeal of Obamacare NOW! NO MORE EXCUSES!  \n\n#PJNET #NoRinoCare #NoRyanCare https://t.co/\xe2\x80\xa6',-0.3125,0.5
,,,
4/14/2017 23:54,"b'RT @politico: ""I don\'t see you leading"": One of the most vulnerable House incumbents in 2018 faced an auditorium of angry voters https://t.\xe2\x80\xa6'",-0.166666667,0.666666667
,,,
4/14/2017 23:54,b'RT @jerome_corsi: #fanniegate Pls refer to DOJ: Sen. Corker SHORTED FANNIE/FREDDIE after meeting w. regulators &amp; getting INSIDE INFO  https\xe2\x80\xa6',0,0
,,,
4/14/2017 23:54,"b'RT @sarahkliff: Why Obamacare sabatoge is not a great strategy, in one chart. https://t.co/0HmelLZRMP'",-0.4,0.75
,,,
4/14/2017 23:54,b'RT @jstines3: Stop toying with us! We demand #FullRepeal of Obamacare NOW! NO MORE EXCUSES!  \n\n#PJNET #NoRinoCare #NoRyanCare https://t.co/\xe2\x80\xa6',-0.3125,0.5
,,,
4/14/2017 23:53,b'RT @jstines3: Stop toying with us! We demand #FullRepeal of Obamacare NOW! NO MORE EXCUSES!  \n\n#PJNET #NoRinoCare #NoRyanCare https://t.co/\xe2\x80\xa6',-0.3125,0.5
,,,
4/14/2017 23:53,b'#ClubforGrowth is misnomer. Really #ClubforDeath @axios https://t.co/GaWs2ThXyT',0.2,0.2
,,,
4/14/2017 23:53,b'RT @MotherJones: Trump is now threatening to sabotage millions of insurance policies https://t.co/KuhnvUuJSw',0,0
,,,
4/14/2017 23:53,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:53,"b""RT @CarolynGarcia: What's your excuse Congress? Listen to @freedomcaucus and give us #FullRepeal, not some Obamacare wanna be.  We #StandWi\xe2\x80\xa6""",-0.05,0.05
,,,
4/14/2017 23:53,b'RT @washingtonpost: Republicans may not want Trump to end Obamacare payments https://t.co/i7lhbfI7Jl',0,0
,,,
4/14/2017 23:53,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:53,b'RT @DavidCornDC: Trump is now threatening to sabotage millions of insurance policies https://t.co/zSGWEWHnOu via @MotherJones',0,0
,,,
4/14/2017 23:52,b'RT @CNN: Is President Trump trying to strengthen or to dismantle Obamacare? https://t.co/QkziV1GEVC https://t.co/aGR5W3qWIf',0,0
,,,
4/14/2017 23:52,b'RT @jerome_corsi: Obamacare Corruption: SEN. CORKER Caught SHORTING FANNIE/FREDDIE through HEDGE FUNDS He Demonized https://t.co/zWOYHHoAZv\xe2\x80\xa6',0,0
,,,
4/14/2017 23:52,b'RT @arawis: Democrats say spending bill must fund Obamacare payments https://t.co/LgDXaVAikw',0,0
,,,
4/14/2017 23:52,b'RT @jerome_corsi: #fanniegate CORKER learned to spell CREDIT DEFAULT SWAPS using inside info to SHORT FANNIE/FREDDIE through POINTER https:\xe2\x80\xa6',0,0.3
,,,
4/14/2017 23:52,b'RT @washingtonpost: Republicans may not want Trump to end Obamacare payments https://t.co/i7lhbfI7Jl',0,0
,,,
4/14/2017 23:52,b'Stop toying with us! We demand #FullRepeal of Obamacare NOW! NO MORE EXCUSES!  \n\n#PJNET #NoRinoCare #NoRyanCare https://t.co/anCd6f6xFS',-0.3125,0.5
,,,
4/14/2017 23:52,"b'RT @jerome_corsi: #fanniegate CORKER shorted GSEs w inside info. ""Senator from WELLS FARGO"" out to DESTROY GSEs. https://t.co/zWOYHHoAZv @r\xe2\x80\xa6'",-0.2,0
,,,
4/14/2017 23:52,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:52,"b'RT @jerome_corsi: #fanniegate CORKER shorted GSEs w inside info. ""Senator from WELLS FARGO"" out to DESTROY GSEs. https://t.co/zWOYHHoAZv @r\xe2\x80\xa6'",-0.2,0
,,,
4/14/2017 23:52,"b'1651, the price for free services. Waiting until dead. Obamacare messed up my life. Not even cholesterol pills for high blood reading 7/16.'",0.12,0.58
,,,
4/14/2017 23:52,b'RT @voxdotcom: Howard Dean was warning people about the opioid crisis a decade ago https://t.co/9gWNZeTaGD',0,0
,,,
4/14/2017 23:52,b'@SenateGOP \nStill waiting for the full repeal of Obamacare. Campaign promise broken broken? I will not be voting Republican in 2018 I guess.',-0.15,0.45
,,,
4/14/2017 23:52,"b'RT @sarahkliff: Why Obamacare sabatoge is not a great strategy, in one chart. https://t.co/0HmelLZRMP'",-0.4,0.75
,,,
4/14/2017 23:51,b'RT @RealMuckmaker: Republicans may not want Trump to end Obamacare payments https://t.co/vfmnQ1s9p2',0,0
,,,
4/14/2017 23:51,"b""@nytimes Hmm i don't think so. He is madcap, he thinks that Obamacare is useless, but in fact a lot of people get the benefit of it""",-0.5,0.2
,,,
4/14/2017 23:51,"b'RT @caitlinnowens: Club for Growth is running pro-Trumpcare ads against Greg Walden. As in, the guy who wrote it. https://t.co/znnMb7luXK'",0,0
,,,
4/14/2017 23:51,b'RT @JDRucker: For Cost Of Obamacare Bills We Could Build Free Clinics Everywhere | @fdrlst https://t.co/0WQpiPTGiC https://t.co/vj4cUoNhJ6',0.4,0.8
,,,
4/14/2017 23:51,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:51,b'RT @MotherJones: Trump is now threatening to sabotage millions of insurance policies https://t.co/KuhnvUuJSw',0,0
,,,
4/14/2017 23:51,b'How Congress Mysteriously Became a \xe2\x80\x98Small Business\xe2\x80\x99 to Qualify for Obamacare Subsidies https://t.co/eWJIphuE2B @DailySignal',-0.125,0.7
,,,
4/14/2017 23:51,b'Trump plays hardball with Dems on ObamaCare payments - Trump &amp; Dems cutting deals? Shapiro\xe2\x80\xa6 https://t.co/7zKUPZ9D2e',-0.6,0.9
,,,
4/14/2017 23:51,b'RT @DickMorrisTweet: Get Off The Dime On ObamaCare - Lunch Alert! https://t.co/L8eEP7G8QQ @realDonaldTrump @POTUS @SpeakerRyan @HouseGOP @S\xe2\x80\xa6',0,0
,,,
4/14/2017 23:51,b'@POTUS \nStill waiting for the full repeal of Obamacare. Was that a campaign lie?',0.35,0.55
,,,
4/14/2017 23:51,"b'HOW DARE YOU THREATEN US, WE MIGHT STOP PAYING YOUR EXPENSE ACCT&amp; SECURITY! BE A HONEST potus, stop robbing the USA= https://t.co/tsOVeXPFtl'",0.6,0.9
,,,
4/14/2017 23:50,"b'We Have to Earn $42,000 Every Year Just to Cover Our Obamacare, And GOP Plans Won\xe2\x80\x99t Help https://t.co/uL9fKrUJnF'",0,0
,,,
4/14/2017 23:50,b'RT @shashashasha: this is ransom with twenty million people held hostage https://t.co/d5PBX72aDe https://t.co/UE1zOr4CJr',0,0
,,,
4/14/2017 23:50,b'RT @BPTERRELL: @dcblerg2015 @DMashak @SupaReaper @H_O_P4E @MJoemal19 @GOP @SpeakerRyan @SenateMajLdr @obamacare @wikileaks @TheDemocrats @T\xe2\x80\xa6',0,0
,,,
4/14/2017 23:50,"b'RT @hardball: ""Their answer on #Obamacare particularly is so murky."" @singernews on the GOP #Hardball'",0.166666667,0.333333333
,,,
4/14/2017 23:50,"b'RT @politico: ""I don\'t see you leading"": One of the most vulnerable House incumbents in 2018 faced an auditorium of angry voters https://t.\xe2\x80\xa6'",-0.166666667,0.666666667
,,,
4/14/2017 23:50,b'@FoxNews Obamacare is the countries new IRS for tax relief for INSURANCE COMPANIES TO RAISE PREMIUMS BUT DENY COVER\xe2\x80\xa6 https://t.co/WnvX6FbbYV',0.136363636,0.454545455
,,,
4/14/2017 23:50,b'RT @DavidCornDC: Trump is now threatening to sabotage millions of insurance policies https://t.co/zSGWEWHnOu via @MotherJones',0,0
,,,
4/14/2017 23:50,"b'RT @hardball: ""Their answer on #Obamacare particularly is so murky."" @singernews on the GOP #Hardball'",0.166666667,0.333333333
,,,
4/14/2017 23:50,b'RT @trueladybug: @JBaker31826004 @DEPLORABLERAY11 @POTUS BREAKING: Liberals offered extra Gov assistance to live on private island specifie\xe2\x80\xa6',0.045454545,0.325
,,,
4/14/2017 23:50,b'Alaska expects that #Obamacare rates might actually do something unheard of in 2018: They might decrease #AHCA\xe2\x80\xa6 https://t.co/rLBi1VxSsN',0,0.1
,,,
4/14/2017 23:50,b'Obamacare the premiums have gone through.',0,0
,,,
4/14/2017 23:50,b'Hey @TuckerCarlson @FoxNews there is no need to be so confused #MAGA #Trump #Obamacare https://t.co/FP3LNOaS3s',-0.4,0.7
,,,
4/14/2017 23:50,"b""@newsmax Kill broken Obamacare dead--can't polish a turd.""",-0.4,0.4
,,,
4/14/2017 23:50,"b""RT @MedicareMonday: FACT CHECK: Trump Says Obamacare Is 'Exploding.' It's Not #TrumpLies #GOPLies #alternativefacts #ProtectOurCare https:/\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:49,"b'RT @politico: ""I don\'t see you leading"": One of the most vulnerable House incumbents in 2018 faced an auditorium of angry voters https://t.\xe2\x80\xa6'",-0.166666667,0.666666667
,,,
4/14/2017 23:49,b'RT @Luhby: Is @realDonaldTrump\ntrying to kill Obamacare and strengthen it?\n https://t.co/IFhj7OTepT  @CNNMoney @Luhby https://t.co/6fCClxeB\xe2\x80\xa6',0,0
,,,
4/14/2017 23:49,b'RT @AmySequenzia: Premiums increased under Obamacare because republicans refused to fully implement the law. https://t.co/czknEFqjZC',0,0
,,,
4/14/2017 23:49,b'RT @KenSpurbeck: Trump\xe2\x80\x99s Obamacare Hostage-Taking Effort Backfires Noisily @intelligencer tRump spoiled rotten RICH Boy used to bullying pp\xe2\x80\xa6',0.375,0.75
,,,
4/14/2017 23:49,"b""RT @politico: The GOP seems trapped between its failed heath care law and Trump's pledge to repeal the ACA before tax reform https://t.co/M\xe2\x80\xa6""",-0.35,0.15
,,,
4/14/2017 23:49,"b'Liberal U.S. lawyers, states mull legal fight over Obamacare https://t.co/3D6FX52JBp'",0.2,0.2
,,,
4/14/2017 23:49,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:49,b'RT @FriendEden100: Trump plays hardball with Dems on ObamaCare payments - Playing blackmail with peoples lives - EVIL! https://t.co/PfrtXce\xe2\x80\xa6',-1,1
,,,
4/14/2017 23:49,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:49,b'Republicans may not want Trump to end Obamacare payments https://t.co/B9ma7RbuTg',0,0
,,,
4/14/2017 23:49,b'@NetworksManager @PrisonPlanet Bruce you want FULL Repeal of Obamacare I do too But when the Rep party is divided o\xe2\x80\xa6 https://t.co/vUL3XhR4T7',0.35,0.55
,,,
4/14/2017 23:49,"b'RT @FoxNews: .@RCamposDuffy: ""Behind closed doors [Democrats] are on their knees begging Republicans to pass a bill b/c ObamaCare was a bad\xe2\x80\xa6'",-0.25,0.4
,,,
4/14/2017 23:49,b'@nytimes If Obamacare was the magical solution then why does it need all the federal subsidies?',0.5,1
,,,
4/14/2017 23:49,"b""4 reasons why Republicans couldn't come up with a more popular Obamacare replacement, by @olgakhazan https://t.co/h8zMkRVXnt""",0.55,0.7
,,,
4/14/2017 23:49,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:49,"b""RT @MedicareMonday: FACT CHECK: Trump Says Obamacare Is 'Exploding.' It's Not #TrumpLies #GOPLies #alternativefacts #ProtectOurCare https:/\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:49,b'RT @PattyMurray: President Trump &amp; Congressional Republicans are actively working to sabotage our health care system \xe2\x86\x92 https://t.co/OzQ0VGQ\xe2\x80\xa6',-0.133333333,0.6
,,,
4/14/2017 23:48,b'RT @arawis: Democrats say spending bill must fund Obamacare payments https://t.co/LgDXaVAikw',0,0
,,,
4/14/2017 23:48,b'RT @Slate: Trump\xe2\x80\x99s new plan to threaten Obamacare and force Democrats to the table can only backfire: https://t.co/VNU8nbJ8yl https://t.co/\xe2\x80\xa6',0.068181818,0.727272727
,,,
4/14/2017 23:48,b'RT @voxdotcom: Howard Dean was warning people about the opioid crisis a decade ago https://t.co/9gWNZeTaGD',0,0
,,,
4/14/2017 23:48,"b""@NancyPelosi It's not has news or taxpayers subsidizing Obamacare.""",0,0
,,,
4/14/2017 23:48,b'RT @RealAlexJones: GOP senator uses #Obamacare scheme to enrich himself -\n https://t.co/N0RiKR1YyO #WakeUpAmerica',0,0
,,,
4/14/2017 23:48,b'RT @AdamsFlaFan: Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:48,"b'Liberal U.S. lawyers, states mull legal fight over Obamacare https://t.co/KZDwWsANd5'",0.2,0.2
,,,
4/14/2017 23:48,"b'RT @FoxNews: .@RCamposDuffy: ""Behind closed doors [Democrats] are on their knees begging Republicans to pass a bill b/c ObamaCare was a bad\xe2\x80\xa6'",-0.25,0.4
,,,
4/14/2017 23:48,b'RT @CNN: Is President Trump trying to strengthen or to dismantle Obamacare? https://t.co/QkziV1GEVC https://t.co/aGR5W3qWIf',0,0
,,,
4/14/2017 23:47,b'RT @CNN: Is President Trump trying to strengthen or to dismantle Obamacare? https://t.co/QkziV1GEVC https://t.co/aGR5W3qWIf',0,0
,,,
4/14/2017 23:47,b'Republicans may not want Trump to end Obamacare payments https://t.co/x7M9NH1xl9',0,0
,,,
4/14/2017 23:47,"b'@NancyPelosi Obamacare is so great there are now more people without heathcare than before Obamacare, thanks to dum\xe2\x80\xa6 https://t.co/TCOvVX18dP'",0.5,0.483333333
,,,
4/14/2017 23:47,b'RT @Unpersuaded112: They really do not care about our health.. #obamacare https://t.co/zTtr4ty24L',-0.1,0.2
,,,
4/14/2017 23:47,"b'RT @politico: ""I don\'t see you leading"": One of the most vulnerable House incumbents in 2018 faced an auditorium of angry voters https://t.\xe2\x80\xa6'",-0.166666667,0.666666667
,,,
4/14/2017 23:47,b'How Trump insurance changes could affect coverage next year  https://t.co/nXiRq2Aik5 \xe2\x9e\x9c https://t.co/gPu3u49NJy https://t.co/WkSVVAmAiV',0,0
,,,
4/14/2017 23:47,"b""It's a ticket for filing for bankruptcy by many due to high health care costs and a push into preventable deaths by\xe2\x80\xa6 https://t.co/17xnPVXd7x""",0.178333333,0.471666667
,,,
4/14/2017 23:47,b'RT @HuffPostPol: Democrats ready to fight Trump over those Obamacare subsidies https://t.co/ll5YYjXtKU https://t.co/b72FDjY740',0.2,0.5
,,,
4/14/2017 23:47,b'Is @realDonaldTrump\ntrying to kill Obamacare and strengthen it?\n https://t.co/IFhj7OTepT  @CNNMoney @Luhby https://t.co/6fCClxeBV3',0,0
,,,
4/14/2017 23:46,"b""@SpeakerRyan all this time with Obamacare failing come on mr. Speaker let's  like the generals taking care of the military issue.""",-0.1,0.1
,,,
4/14/2017 23:46,b'RT @CNN: Is President Trump trying to strengthen or to dismantle Obamacare? https://t.co/QkziV1GEVC https://t.co/aGR5W3qWIf',0,0
,,,
4/14/2017 23:46,b'RT @DavidCornDC: Trump is now threatening to sabotage millions of insurance policies https://t.co/zSGWEWHnOu via @MotherJones',0,0
,,,
4/14/2017 23:46,"b""This is the legacy of the #ObamaFail #ObamaGate #Obamacare #Bengazi #fastandfurious #VeteransAdminstration Dam I'm\xe2\x80\xa6 https://t.co/W3O6cVlrAS""",0,0
,,,
4/14/2017 23:46,"b""RT @retrosher: Does GOP have enough brain cells to realize?Trump's great plan to sabotage Obamacare will drag his whole party down https://\xe2\x80\xa6""",0.148888889,0.401944444
,,,
4/14/2017 23:46,b'RT @MotherJones: Trump is threatening to sabotage millions of insurance plans https://t.co/KuhnvUMkK4 https://t.co/sx4S0XEjhJ',0,0
,,,
4/14/2017 23:46,"b""RT @AdamsFlaFan: Good. The sooner, the better.    Trump's great plan to sabotage Obamacare will drag his whole party down https://t.co/sS6z\xe2\x80\xa6""",0.324074074,0.434953704
