time,text,polarity,subjectivity
4/14/2017 23:53,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:53,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:53,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:52,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:52,b'RT @aurabogado: Can we have the mother of all single-payer healthcare yet? Or the mother of free higher education? How about the mother of\xe2\x80\xa6',0.325,0.65
4/14/2017 23:52,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:52,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:52,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:51,"b'RT @ZackBergerMDPhD: As a doctor, one of the ways lack of single payer hits me in my gut:\n\nWhen I see someone I want to take on as a new pa\xe2\x80\xa6'",0.032467532,0.334415584
4/14/2017 23:51,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:50,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:50,"b""@alt__right_ Ach, Richard Spencer. Just another collectivist socialist. Didn't you hear about him advocating for si\xe2\x80\xa6 https://t.co/x9Nku4pIza""",0.0,0.0
4/14/2017 23:50,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:50,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:49,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:49,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:49,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:48,b'RT @aurabogado: Can we have the mother of all single-payer healthcare yet? Or the mother of free higher education? How about the mother of\xe2\x80\xa6',0.325,0.65
4/14/2017 23:47,b'RT @aurabogado: Can we have the mother of all single-payer healthcare yet? Or the mother of free higher education? How about the mother of\xe2\x80\xa6',0.325,0.65
4/14/2017 23:47,"b""RT @John_D_Blackman: Who doesn't benefit from single payer healthcare?\n1. Insurance companies\n2. Pharmaceutical companies\n3. Politicians to\xe2\x80\xa6""",-0.071428571,0.214285714
4/14/2017 23:47,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:47,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:47,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:47,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:47,b'RT @JustAGurLnSwedn: @KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark @S\xe2\x80\xa6',0.0,0.0
4/14/2017 23:47,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:46,b'@Toncuz @JustAGurLnSwedn @JessikaJayne @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo\xe2\x80\xa6 https://t.co/ebduf39cC4',0.0,0.0
4/14/2017 23:46,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:46,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:46,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:45,b'@KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark\xe2\x80\xa6 https://t.co/HGXSsEhZmz',0.0,0.0
4/14/2017 23:45,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:45,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:45,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:45,b'RT @crampell: Age group most opposed to single-payer is the one that already has it (those age 65+). https://t.co/UeiCmVwGvi',0.5,0.5
4/14/2017 23:45,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:44,b'RT @Sid_Healthcare: #US What Is #SinglePayer #Healthcare and Why Is It So Popular? https://t.co/MDQdsWdzco',0.6,0.9
4/14/2017 23:44,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:44,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:44,b'RT @JustAGurLnSwedn: @KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark @S\xe2\x80\xa6',0.0,0.0
4/14/2017 23:44,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:43,b'@KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark\xe2\x80\xa6 https://t.co/HYWi8MduR8',0.0,0.0
4/14/2017 23:43,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:43,b'RT @kdwestphal: We need #SinglePayer Funny that elderly who have single payer are against it ... Dems need to educate the electorate! https\xe2\x80\xa6',0.08035714299999999,0.607142857
4/14/2017 23:43,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:43,b'RT @JustAGurLnSwedn: @KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark @S\xe2\x80\xa6',0.0,0.0
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,b'@KazamakisBob @Toncuz @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo @JessikaJayne @dreveillark\xe2\x80\xa6 https://t.co/aqoDLqOR6t',0.0,0.0
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,b'RT @Sid_Healthcare: #US What Is #SinglePayer #Healthcare and Why Is It So Popular? https://t.co/MDQdsWdzco',0.6,0.9
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @DigitalLeft: We call it corporate welfare. Here's the top 100 reasons you don't have single payer healthcare. https://t.co/nUSGfGGABB h\xe2\x80\xa6""",0.14285714300000002,0.23809523800000001
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,b'RT @seedwhisperer: Road To Single-Payer: How The US Can Achieve Universal Health Care https://t.co/YI6TfXOr1A',0.0,0.0
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:42,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:41,b'RT @euhc4ca: Who wants universal single-payer healthcare? We do! #SB562 #HealthyCA @RicardoLara4CA @SenToniAtkins @dredhernandez https://t.\xe2\x80\xa6',0.1,0.05
4/14/2017 23:41,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:41,"b""@SenAlexander That's actually reasonable. Now, how about going the real stretch, and backing single payer?""",0.10952381,0.37142857100000004
4/14/2017 23:41,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:41,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:40,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:40,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:40,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:40,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:39,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:39,b'RT @aurabogado: Can we have the mother of all single-payer healthcare yet? Or the mother of free higher education? How about the mother of\xe2\x80\xa6',0.325,0.65
4/14/2017 23:39,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:39,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:39,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:38,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:38,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:38,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:38,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:38,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:37,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:37,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:37,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:37,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:37,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:37,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:36,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:36,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:36,"b""RT @CheriHonkala: We need single-payer #healthcare in PA. Ask your state legislators to co-sponsor @HCforAllPA / @RepDeLissio's bill: https\xe2\x80\xa6""",0.0,0.0
4/14/2017 23:36,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:35,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:35,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:34,b'@tobosbunny @BarbaraLNewsome @TheDemocrats @democrats true.\n\nThese individuals acting like they\nbeen for Single pay\xe2\x80\xa6 https://t.co/yJoC54Y6cc',0.092857143,0.28809523800000003
4/14/2017 23:34,b'What Is single-payer healthcare and why is it so popular? https://t.co/84W36DOUVm',0.6,0.9
4/14/2017 23:34,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:34,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:34,b'Plurality of Voters Back Single-Payer Health Care System https://t.co/5v6U57imca',0.0,0.0
4/14/2017 23:34,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:33,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:33,b'RT @crampell: Age group most opposed to single-payer is the one that already has it (those age 65+). https://t.co/UeiCmVwGvi',0.5,0.5
4/14/2017 23:33,"b""RT @Julie_Johnsoned: It's no mystery why Dems aren't fighting for single payer https://t.co/wV9Hu46EOI""",-0.071428571,0.214285714
4/14/2017 23:33,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:33,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:32,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:32,b'@NancyPelosi Your right. It is time that America moves to a single payer system leveling the field. Why do we guara\xe2\x80\xa6 https://t.co/RZxhpnz4OW',0.107142857,0.375
4/14/2017 23:32,b'Plurality of Voters Back Single-Payer Health Care System https://t.co/PybzGdpSIi',0.0,0.0
4/14/2017 23:32,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:32,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:32,b'RT @aurabogado: Can we have the mother of all single-payer healthcare yet? Or the mother of free higher education? How about the mother of\xe2\x80\xa6',0.325,0.65
4/14/2017 23:32,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:31,b'RT @crampell: Age group most opposed to single-payer is the one that already has it (those age 65+). https://t.co/UeiCmVwGvi',0.5,0.5
4/14/2017 23:31,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:31,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:30,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:30,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:29,b'@JustAGurLnSwedn @CathlynDaly @dirtbats @joepauley @darrenbmayfield @percisiongarden @SteveSchmitz2 @Sandee9378\xe2\x80\xa6 https://t.co/ook1RziXMr',0.0,0.0
4/14/2017 23:29,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:29,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:28,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:28,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:28,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:28,b'Single-payer health system needed now and more letters to the editors https://t.co/hvzBNRkzyI via @timesfreepress',0.5,0.5
4/14/2017 23:28,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:27,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
4/14/2017 23:27,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:27,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:26,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:26,"b""RT @SeanMcElwee: Interesting how NYT doesn't hire a columnist to represent the millions who hate war, support single-payer or oppose capita\xe2\x80\xa6""",-0.15,0.7
4/14/2017 23:26,b'RT @KyleKulinski: People used to tell me I was wrong when I said corporate Dems focus on Russia to the exclusion of issues like single-paye\xe2\x80\xa6',-0.25,0.45
