time,text,polarity,subjectivity
,,,
4/14/2017 23:59,"b'RT @gregpinelo: Let me get this straight. The President has charged  Secret Service $35,000 to rent golf carts AT HIS OWN CLUB?!?!  https:/\xe2\x80\xa6'",0.245833333,0.7
,,,
4/14/2017 23:59,b'RT @funder: Trump owes $300 million to bank involved in global money laundering scheme led by Russian criminals #trumpcolluded https://t.co\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'RT @tedlieu: Upset w/ Trump? Happy? Somewhere in between? Come to my Town Hall on Thursday, Apr 20 in #SantaMonica. Need to RSVP. https://t\xe2\x80\xa6'",0.8,1
,,,
4/14/2017 23:59,"b'@Krunchies_ @BrockMathias1 @realDonaldTrump ""breaking with 40 years of precedent"" https://t.co/II1etdHKIC'",0,0
,,,
4/14/2017 23:59,"b""RT @wikileaks: Greenwald: Trump's CIA Director Pompeo, targeting @WikiLeaks, explicitly threatens speech and press freedoms https://t.co/rE\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'RT @JB_Tw645: No big surprise - #Obama regularly prostrated himself before world leaders - #Trump brings strength to #US and returns dignit\xe2\x80\xa6',0,0.088461538
,,,
4/14/2017 23:59,"b'RT @USARedOrchestra: Dems just flipped several Republican seats in IL local elections, some held by the GOP for 100 yrs. Bring on GA-06.\nht\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b'RT @Khanoisseur: 1. Le shock\xe2\x80\x93Chinese media called this months ago\xe2\x80\x93Trump, Kushner, Schwarzman alone have taken $18,000,000,000 from China, a\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @GeorgeTakei: It's about to get very interesting, and possibly dangerous. https://t.co/4rGGkDz4Ff""",0.025,0.775
,,,
4/14/2017 23:59,"b'RT @NatashaBertrand: Wow. The WH will not release visitor logs, and will keep them secret for at least 5 years after Trump leaves office ht\xe2\x80\xa6'",-0.2,0.7
,,,
4/14/2017 23:59,b'RT @DavidYankovich: Donald Trump first 20 days- arguing crowd size.\n\n21-75 days- failing legislatively.\n\n76-100- bombing other nations for\xe2\x80\xa6',0.0625,0.354166667
,,,
4/14/2017 23:59,b'RT @lorddthisdick: TRUMP REALLY DROPPED A FUCKIN 300 MILLION DOLLAR BOMB THAT ONLY KILLED 36 NIGGAS THEY KOULDVE JUST SENT SOME NIGGAS FROM\xe2\x80\xa6',0,0.4
,,,
4/14/2017 23:59,"b'RT @Khanoisseur: 1. Le shock\xe2\x80\x93Chinese media called this months ago\xe2\x80\x93Trump, Kushner, Schwarzman alone have taken $18,000,000,000 from China, a\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @nice_mustard: GENERAL: mr president we have dropped MOAB on nangarhar\n\nTRUMP: [mouthful of KFC] what\n\nGENERAL: the fox &amp; friends will e\xe2\x80\xa6',-0.216666667,0.666666667
,,,
4/14/2017 23:59,"b""RT @GeorgeTakei: It's about to get very interesting, and possibly dangerous. https://t.co/4rGGkDz4Ff""",0.025,0.775
,,,
4/14/2017 23:59,"b'RT @brianklaas: Here\'s Trump chastising the media for not covering Wikileaks enough, which his CIA Director recently called ""a hostile inte\xe2\x80\xa6'",0,0.375
,,,
4/14/2017 23:59,"b""RT @KaivanShroff: GOP says nobody cares about Trump's tax returns. There are over 135 marches planned to prove them wrong. #TaxMarch https:\xe2\x80\xa6""",-0.5,0.9
,,,
4/14/2017 23:59,"b""RT @RVAwonk: Trump won't let you view the WH visitor log. But he will let your internet service provider sell your private data. https://t.\xe2\x80\xa6""",0,0.375
,,,
4/14/2017 23:59,b'RT @mch7576: Trump visits Mar-a-Lago resort for 23rd day as president https://t.co/BpznNfql7b https://t.co/dYgSG4eE9e',0,0
,,,
4/14/2017 23:59,b'RT @POLLiticsS: Trump has spent 7 out of his 13 weekends  as President  at Mar- a-lago !!\nHow do you see it ??\nVote and Retweet for larger\xe2\x80\xa6',-0.15625,0.1
,,,
4/14/2017 23:59,b'RT @mcuban: What I have been saying for the past 18 months -Trump and The Problem of Ignorance https://t.co/g6R84zsuvB',-0.25,0.25
,,,
4/14/2017 23:59,"b""@Impeach_D_Trump @mc_christi1 Again, let's put them both in a room.  The one who comes out wins the war.  Not a gre\xe2\x80\xa6 https://t.co/DKwT8SObIQ""",0.3,0.2
,,,
4/14/2017 23:59,"b'RT @MikeSimms99: Trump Threatens War with North Korea, Then Leaves for Mar-a-Lago https://t.co/M59Ch7OgpF'",0,0
,,,
4/14/2017 23:59,"b'RT @SethAbramson: BREAKING: England, Australia, Germany, France, Estonia, and Poland ALL had evidence of Trump-Russia ties _in 2015_. https\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b'RT @ddiamond: The White House homepage, 84 days after inauguration, for Obama (April 14, 2009) vs. Trump (April 14, 2017). https://t.co/QMb\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @molly_knight: If the people investigating Trump's collusion with Russia could hurry the fuck up before he starts World War III that wou\xe2\x80\xa6""",-0.4,0.6
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/3lfhLKnB6M https://t.co/zP4ELryMeN',-0.1,0.1
,,,
4/14/2017 23:59,"b""RT @Evan_McMullin: The release of American presidents' tax returns is an essential safeguard against corruption. President Trump must relea\xe2\x80\xa6""",0,0.15
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,"b'RT @SethAbramson: As North Korea declares that ""thermonuclear war may break out any moment,"" this is what Trump is doing. Retweet if that\'s\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @RVAwonk: Trump won't let you view the WH visitor log. But he will let your internet service provider sell your private data. https://t.\xe2\x80\xa6""",0,0.375
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/7a119nJcNl https://t.co/YAqlwF94UR',-0.1,0.1
,,,
4/14/2017 23:59,"b'RT @MiaFarrow: Trump wants to keep White House visitor logs secret. If you disagree with this practice, tell the WH 202-456-1111'",-0.066666667,0.266666667
,,,
4/14/2017 23:59,"b""RT @RVAwonk: #FakeViews: More than 25% of Trump's Twitter followers appear to be fake accounts. \nhttps://t.co/AnHCEqRb7P""",0,0.75
,,,
4/14/2017 23:59,b'RT @larenceengland: France Just Raided 200 Mosques\xe2\x80\xa6  Proves Trump Right AGAIN--They\xe2\x80\x99ve arrested more than 230 Muslims and collected more th\xe2\x80\xa6',0.396428571,0.383928571
,,,
4/14/2017 23:59,"b'RT @RWWWB: @StanleyCohenLaw @the_chipmunk @QueensOfJannah1 @JustSikko Probably right .. then again we said no way on Trump .. 0,o https://t\xe2\x80\xa6'",0.285714286,0.535714286
,,,
4/14/2017 23:59,"b""RT @slpng_giants: Trying to find the right words for this...oh yes, that's right..FUCK THESE GUYS! https://t.co/N818nffwpZ""",0.357142857,0.535714286
,,,
4/14/2017 23:59,"b""RT @KaivanShroff: GOP says nobody cares about Trump's tax returns. There are over 135 marches planned to prove them wrong. #TaxMarch https:\xe2\x80\xa6""",-0.5,0.9
,,,
4/14/2017 23:59,"b""@FoxNews @SenWarren Obviously she hasn't been paying attn to when Trump said he wanted to destroy ISIS does she have a better plan for that""",0.1,0.333333333
,,,
4/14/2017 23:59,b'GOD ANSWERS PRAYER! -- Trump Appoints Religious Liberty Defender Roger Severino to Head HHS Office for Civil Rights\xe2\x80\xa6 https://t.co/n8T7wxCCxX',0,0.25
,,,
4/14/2017 23:59,"b""RT @FoxNews: 'What Is the Strategy?': @SenWarren Calls for Explanation from #Trump of MOAB Strike https://t.co/HD4UMY15tA""",0,0
,,,
4/14/2017 23:59,"b'RT @ananavarro: If Trump thinks dropping bombs is the Mother of All Distractions, this could become more frequent. Do not lose focus on Tru\xe2\x80\xa6'",0.3,0.4
,,,
4/14/2017 23:59,b'RT @NingaAnon: #trump command ship moves in of coast of north korea https://t.co/MOmRi9EAJ1',0,0
,,,
4/14/2017 23:59,b'@chasestrangio You should be deported ! We are guy and support the DOJ dropping suit . Not all gays support HLC! R u crazy! Go Trump!!',-1,0.9
,,,
4/14/2017 23:59,b'RT @TomLondon6: May has tied the UK to follow Trump whatever he does\nUK media seem OK with that\nCorbyn is not\nCorbyn is right\nMay is wrong\xe2\x80\xa6',0.392857143,0.517857143
,,,
4/14/2017 23:59,b'RT @Evan_McMullin: A plot twist you never saw coming (\xf0\x9f\x98\x89): President Trump loves the swamp just the way it is. https://t.co/zGZWwsIclN',0,0
,,,
4/14/2017 23:59,b'RT @DaShanneStokes: America chose Clinton. Russia chose Trump. #trumpleaks #russianhacking #resist #theresistance #russiagate #trumprussia\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'RT @rebeccaballhaus: Trump won\xe2\x80\x99t post WH visitor logs, citing \xe2\x80\x9csecurity risks,\xe2\x80\x9d &amp; says move will save taxpayers $70K by 2020.\n\nOne Mar-a-La\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @funder: \xf0\x9f\x94\xa5MUST READ \xf0\x9f\x94\xa5Hungarian Press: JD Gordon &amp; Gorka Colluded with Russian Secret Service on US Election Hack #trumprussia\nhttps://t.\xe2\x80\xa6',-0.2,0.35
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Team Trump\'s Tombstone:  ""I did not have verbal relations with that Russian."" #TrumpRussia'",0,0
,,,
4/14/2017 23:59,"b""RT @NoahShachtman: Trump's Pick For Army Secretary Has A Troubling History Of Anti-Muslim Remarks https://t.co/myOkBmMvEA https://t.co/9Yl9\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b""What's at Stake in Obama/British Coup Attempt Against Trump https://t.co/DVlNfbUNr1""",0,0
,,,
4/14/2017 23:59,"b'RT @StephenKing: The world was a relatively stable place when Obama left office, but look at us now. Macho posturing by President Forrest T\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @DavidYankovich: Donald Trump first 20 days- arguing crowd size.\n\n21-75 days- failing legislatively.\n\n76-100- bombing other nations for\xe2\x80\xa6',0.0625,0.354166667
,,,
4/14/2017 23:59,"b'RT @DTrumpExposed: Eric Trump: ""Syria missile strikes prove there\'s no Trump-Russia connection""\n\nThe fact that you are saying this means yo\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @BraddJaffy: After years of attacking Obama for golfing\xe2\x80\x94POTUS Trump has already made 16 golf course trips\n\nRemember candidate Trump? A+\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""RT @MaxineWaters: Trump worked so hard this week to make people believe he was fighting w/ Putin. Trump will never criticize Putin b/c he's\xe2\x80\xa6""",-0.291666667,0.541666667
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,"b'RT @MiaFarrow: Trump wants to keep White House visitor logs secret. If you disagree with this practice, tell the WH 202-456-1111'",-0.066666667,0.266666667
,,,
4/14/2017 23:59,b'The Washington Post.\nTrump is the MLK of health care said CNN\xe2\x80\x99s Jeffrey Lord. He then had a very long day.\nhttps://t.co/GFuRB7EOnB',-0.065,0.52
,,,
4/14/2017 23:59,"b'PODCAST: President Trump\xe2\x80\x99s Energy Independence Executive Order \xe2\x80\x93 What Changes Can Companies Expect, and When? \xe2\x80\x94... https://t.co/JUEcW8E3Vn'",0,0
,,,
4/14/2017 23:59,b'@DrPizza @20committee Conspiracies is how trump has always stayed afloat',0,0.1
,,,
4/14/2017 23:59,"b""indicative of #ParanoidPersonalityDisorder.\n\nHe's a total flake.\n\n#Trump https://t.co/nGoMtf3Rrq""",0,0.75
,,,
4/14/2017 23:59,"b""RT @20committee: If you thought Obama was a Kenyan and Trump was a selfless patriot, you're also dumb enough to think Putin's a cool guy &amp;\xe2\x80\xa6""",-0.008333333,0.55
,,,
4/14/2017 23:59,"b'RT @MrGarumph: The problem with trying to prove you\xe2\x80\x99re a \xe2\x80\x9ctough guy\xe2\x80\x9d is that once you start, you can\xe2\x80\x99t stop. #Trump'",-0.388888889,0.833333333
,,,
4/14/2017 23:59,"b""RT @EJDionne: We can't see #Trump's taxes. We can't know who's visiting him. What would the GOP do if this were #Clinton? We know.\nhttps://\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b'RT @MiaFarrow: Trump wants to keep White House visitor logs secret. If you disagree with this practice, tell the WH 202-456-1111'",-0.066666667,0.266666667
,,,
4/14/2017 23:59,b'RT @TheLeadCNN: Trump spotted playing golf at Mar-A-Lago as tensions with North Korea rise https://t.co/uXT9p5jYT3  https://t.co/vV6hO7Lw5P',0,0
,,,
4/14/2017 23:59,"b""RT @TeaPainUSA: Trump is always workin', even at Mar-a-Lago, makin' all the tough decisions like pitchin' wedge or 9-Iron.""",-0.388888889,0.833333333
,,,
4/14/2017 23:59,b'RT @mackenzb1: The Tax March is About More Than Trump\xe2\x80\x99s Tax Returns. Here\xe2\x80\x99s Why. https://t.co/b4QcZZLJcH via @dmorrismichael',0.5,0.5
,,,
4/14/2017 23:59,b'Hahahaha.  Fat boy: North Korea hits back at Trump ahead of Day of the Sun https://t.co/H2BaIkUVlk',0.1,0.25
,,,
4/14/2017 23:59,b'@TrumpDotDotDot @VP No idea . They sure do not act like a Christian.  I really do not think trump is so i hate all the pretending',-0.1,0.497222222
,,,
4/14/2017 23:59,"b""RT @AngryBlackLady: HRC won 2.7m more votes than trump in an election where he was likely getting an assist from a foreign govt. she wasn't\xe2\x80\xa6""",0.125,0.541666667
,,,
4/14/2017 23:59,"b""@AFEKTMEDIA @republicat777 @jack White men need to face up to the fact we're not getting our wall, b/c Trump has mo\xe2\x80\xa6 https://t.co/6Hxi7CgTa9""",0,0
,,,
4/14/2017 23:59,b'Nostradamus saw TRUMP as the ANTI-CHRIST who\xe2\x80\x99ll trigger WORLD WAR 3 https://t.co/Zq8LuTtShS',0,0
,,,
4/14/2017 23:59,"b'RT @ddiamond: The White House homepage, 84 days after inauguration, for Obama (April 14, 2009) vs. Trump (April 14, 2017). https://t.co/QMb\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""@noregretzplut0 @NitroBro2 @CNN If someone makes a mean/rude reply, I see if I follow them, If I don't I'll block.\xe2\x80\xa6 https://t.co/lNqFPNcQsq""",0,0
,,,
4/14/2017 23:59,"b""RT @WesSmith123: C'mon #Comey, get a move on before loud mouth Trump gets us into a War-He's makin' crazy people w/Nukes, like Kim Jung-un\xe2\x80\xa6""",-0.25,0.85
,,,
4/14/2017 23:59,b'RT @TPM_dk: Only after Trump publicly accused Obama of having wiretapped his telephones did he ask aides how FISA worked. https://t.co/KpqL\xe2\x80\xa6',0,0.533333333
,,,
4/14/2017 23:59,"b'RT @kylegriffin1: This is a real thing.\n\nTrump is reportedly ""very upset"" that Amanda Knox (!!) supported Hillary Clinton. https://t.co/zoH\xe2\x80\xa6'",0.25625,0.3
,,,
4/14/2017 23:59,"b""RT @Stonekettle: Trump: Send the fleet to North Korea!\n\nAmerica: What's the plan? \n\nT: Let the generals handle it\n\nA: \n\nT: \n\nA: WTF? \n\nT: &lt;\xe2\x80\xa6""",-0.5,1
,,,
4/14/2017 23:59,"b""RT @RVAwonk: Trump won't let you view the WH visitor log. But he will let your internet service provider sell your private data. https://t.\xe2\x80\xa6""",0,0.375
,,,
4/14/2017 23:59,b'RT @NetflixMulhouse: #theresistance #MakeAmericaGreatAgain #Trump #maga #trumptrain #trumprussia #women #voteyourossoff #GA06 Uncomfortable\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'RT @danmericaCNN: President Donald Trump is back at Trump International Golf Club in Florida today, his 17th visit to a golf course as pres\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @InSpiteOfTrump: Tell the world Trump is #NotMyPresident with some Anti-Trump swag: https://t.co/FycAX9u3o0 https://t.co/MHIKbtkqqX',0,0
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,"b""@kylegriffin1 @Fahrenthold GOP's Traitor In Chief wants to run US like a business. He ruined/closed 13 Trump busine\xe2\x80\xa6 https://t.co/wbYx5di6x7""",0.2,0.1
,,,
4/14/2017 23:59,"b'RT @AndyKindler: ""The Trump Doctrine.""- How can a brainless bigoted blowhard have a doctrine? He doesn\'t even know what he\'s saying when he\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @RogueCPI: The WH won't confirm if POTUS played golf today so here's a pic\xf0\x9f\x91\x87\n\nTrump or an overstuffed bag of mulch wearing a MAGA hat? Yo\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b""RT @clo_lachapelle: The threat of nuclear war is growing rapidly with Trump's wrecklessness &amp; Syrian military actions""",-0.1,0.1
,,,
4/14/2017 23:59,"b""RT @aravosis: I'm not sure Hillary relying on former POTUS Bill for expert policy advice is comparable to Trump relying on Jared and Ivanka\xe2\x80\xa6""",-0.125,0.444444444
,,,
4/14/2017 23:59,"b""RT @InlawsOutlaws: I'm marching on Tax Day. Are you? RT if you want to make it LOUD and CLEAR: WE have every right to know what's hiding in\xe2\x80\xa6""",0.161904762,0.573015873
,,,
4/14/2017 23:59,b'@SenSanders @Bizzi3308 Trump voters will listen to you Bernie.  Never stop talking.  Does his voters know he sold their internet browsing?',0,0
,,,
4/14/2017 23:59,b'RT @RealMuckmaker: Hungarian sources: Donald Trump campaign collusion with Russia was headquartered in Budapest https://t.co/4nRIEtkOpc via\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""@TCrawdaddy25 Why don't you kiss Trump's ass!""",0,0
,,,
4/14/2017 23:59,b'RT @thehill: JUST IN: House Dems set online fundraising record in first months of Trump presidency https://t.co/C3zZlDW1Bs https://t.co/UW7\xe2\x80\xa6',0.25,0.333333333
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/7a119nJcNl https://t.co/YAqlwF94UR',-0.1,0.1
,,,
4/14/2017 23:59,b'RT @TrueFactsStated: Remember when the North Koreans hacked that Hollywood studio? I wonder if they might be able to hack and release Trump\xe2\x80\xa6',0.5,0.625
,,,
4/14/2017 23:59,b'RT @skirchy: Our exclusive on GCHQ role in Trump campaign probe:\xe2\x80\x9cThe message was: \xe2\x80\x98Watch out. There\xe2\x80\x99s something not right here.\xe2\x80\x99\xe2\x80\x9d https://t\xe2\x80\xa6',-0.142857143,0.535714286
,,,
4/14/2017 23:59,b'@ShelbyKentStewa @Thx4SharingJerk right?! The moral gymnastics they had to do to justify a degenerate amoral fuck like tRump is astounding!',0.176785714,0.596428571
,,,
4/14/2017 23:59,b'RT @Don_Vito_08: RT If You Stand 100% With #MyPresident @POTUS #Trump \xf0\x9f\x87\xba\xf0\x9f\x87\xb8   @realDonaldTrump #MakeAmericaSafeAgain #MakeAmericaGreatAgain \n#\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'Tensions around the world escalating, Americans tell @maristpoll :https://t.co/vmJrFi8k3o'",0,0
,,,
4/14/2017 23:59,"b'RT @thehill: Ex-Pentagon chief slams Trump for calling the military ""my military"" https://t.co/xU0NLknRfy https://t.co/xqlQCYLS09'",-0.1,0.1
,,,
4/14/2017 23:59,b'RT @CNN: President Trump privately signed an anti-Planned Parenthood law today https://t.co/YQ3zCyu6Dr https://t.co/D8evdTlLTJ',0,0.375
,,,
4/14/2017 23:59,"b'RT @kylegriffin1: This is a real thing.\n\nTrump is reportedly ""very upset"" that Amanda Knox (!!) supported Hillary Clinton. https://t.co/zoH\xe2\x80\xa6'",0.25625,0.3
,,,
4/14/2017 23:59,"b'RT @Khanoisseur: China is thrilled Trump is getting the US mired in the Middle East because it weakens America, allows China to rise https:\xe2\x80\xa6'",0.3,0.35
,,,
4/14/2017 23:59,b'RT @SLObot60: British and German Intel and Qatar have handed over electronic evidence on Trump kid\xe2\x80\x99s criminal wrongdoing https://t.co/AT8fn\xe2\x80\xa6',-0.133333333,0.183333333
,,,
4/14/2017 23:59,"b'RT @Khanoisseur: China is thrilled Trump is getting the US mired in the Middle East because it weakens America, allows China to rise https:\xe2\x80\xa6'",0.3,0.35
,,,
4/14/2017 23:59,"b""RT @JohnFugelsang: Trump, who just signed a bill allowing mining co's to dump coal waste into US waterways, is outraged that Assad would po\xe2\x80\xa6""",-0.55,0.5
,,,
4/14/2017 23:59,b'RT @thehill: Trump tweet hammering Obama on transparency resurfaces after Trump makes visitor logs secret: https://t.co/B7FdW2wzq8 https://\xe2\x80\xa6',-0.4,0.7
,,,
4/14/2017 23:59,b'RT @NancyPelosi: RT if you agree that Congress has a responsibility to immediately debate President Trump\xe2\x80\x99s actions in Syria and rhetoric o\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""RT @AldubMaidenPex: At the Trump Tower NY. So pretty as always @mainedcm \xf0\x9f\x98\x8d\n\n\xf0\x9f\x93\xb8 Maine's IG update https://t.co/5kVKKNYl4G""",0.25,1
,,,
4/14/2017 23:59,"b'RT @NatashaBertrand: Wow. The WH will not release visitor logs, and will keep them secret for at least 5 years after Trump leaves office ht\xe2\x80\xa6'",-0.2,0.7
,,,
4/14/2017 23:59,b'RT @RWPUSA: Don Lemon has the guts to call out this BS. Trump has as much in common with MLK as Putin does with Mother Teresa\n\nhttps://t.co\xe2\x80\xa6',-0.3,0.5
,,,
4/14/2017 23:59,b'RT @washingtonpost: Thousands expected for Tax Day march calling for Trump to release his returns\nhttps://t.co/KGM93m2aR5',-0.1,0.4
,,,
4/14/2017 23:59,"b'RT @conspirator0: Infowars, Breitbart, RT and Sputnik being investigated for possible complicity with Putinbots.  #TrumpRussia\nhttps://t.co\xe2\x80\xa6'",0,1
,,,
4/14/2017 23:59,b'RT @thomaskeister: Trump White House to keep visitor logs secret. More of that big government transparency they spoil us with.',0.025,0.325
,,,
4/14/2017 23:59,"b'RT @DrJohn76533054: Obama is pretty dirty and his fingerprints will be discovered. Now way to many people involved, someone will crack.  ht\xe2\x80\xa6'",0.05,0.766666667
,,,
4/14/2017 23:59,b'RT @DaWholeTwuth: @Miss_Librarian There are words...which are good for the headlines.\nThere are deeds...which are hidden from the headlines\xe2\x80\xa6',0.266666667,0.466666667
,,,
4/14/2017 23:59,b'RT @DineshDSouza: Thanks @realDonaldTrump for giving #PlannedParenthood the middle finger https://t.co/8y9bOr0wb3',0.1,0.1
,,,
4/14/2017 23:59,b'RT @TheLeadCNN: Trump spotted playing golf at Mar-A-Lago as tensions with North Korea rise https://t.co/uXT9p5jYT3  https://t.co/vV6hO7Lw5P',0,0
,,,
4/14/2017 23:59,b'RT @JohnFugelsang: U.S.-North Korea conflict pits an unqualified nepotistic petulant racist authoritarian juvenile w/terrible hair ...again\xe2\x80\xa6',-0.25,0.25
,,,
4/14/2017 23:59,"b""RT @GeorgeTakei: It's about to get very interesting, and possibly dangerous. https://t.co/4rGGkDz4Ff""",0.025,0.775
,,,
4/14/2017 23:59,"b'While bombing Afghanistan &amp; collusion closing in, Trump signs bill to destroy Planned Parenthood https://t.co/zWJLkoj6i3'",-0.2,0
,,,
4/14/2017 23:59,"b""RT @rjoseph7777: If no one wants to see Trump's tax returns, why will thousands be marching this weekend? https://t.co/TXEdBCc35L #TrumpRus\xe2\x80\xa6""",0.2,0.1
,,,
4/14/2017 23:59,b'RT @Greg_Palast: Malfunctions not voters gave Michigan to Trump\xe2\x80\x94months after state GOP officials were warned the machines were broken https\xe2\x80\xa6',-0.4,0.4
,,,
4/14/2017 23:59,"b""RT @thehill: ACLU: Trump's refusal to release White House visitor logs proves he has something to hide https://t.co/AWcSaRiL9k https://t.co\xe2\x80\xa6""",0.15,0
,,,
4/14/2017 23:59,b'RT @SocialPowerOne1: Trump administration drops North Carolina \xe2\x80\x98bathroom bill\xe2\x80\x99 lawsuit https://t.co/AOdvlAt0a0',0,0
,,,
4/14/2017 23:59,b'RT @DannyZuker: I have genuine sympathy for the working people Trump has conned but for those who knew better and continue to put party fir\xe2\x80\xa6',0.45,0.5
,,,
4/14/2017 23:59,"b""RT @democracy4ppl: #TaxMarch sign-making is underway! We're marching to demand Trump's #taxreturns and resist a rigged tax system that furt\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b'RT @tedlieu: Upset w/ Trump? Happy? Somewhere in between? Come to my Town Hall on Thursday, Apr 20 in #SantaMonica. Need to RSVP. https://t\xe2\x80\xa6'",0.8,1
,,,
4/14/2017 23:59,b'RT @NancyPelosi: RT if you agree that Congress has a responsibility to immediately debate President Trump\xe2\x80\x99s actions in Syria and rhetoric o\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""RT @WTF2016Election: We're drinking #LiberalTears as #Trump bombs the shit outta #ISIS! #MOAB #DoingWhatObamaCouldNotDo\nhttps://t.co/jDywUZ\xe2\x80\xa6""",-0.25,0.8
,,,
4/14/2017 23:59,"b""RT @noobfatherof1: @GeorgeTakei Maybe that's why Trump golfs so much? He knows he's going to prison soon, so he's playing golf while he can.""",0.2,0.2
,,,
4/14/2017 23:59,"b""RT @TheRealKayy: Donald Trump in the White House just pressing shit .. He don't know wtf he doing ... Just pressing buttons.""",-0.233333333,0.6
,,,
4/14/2017 23:59,"b""@realDonaldTrump Trump's voice nauseates me!""",0,0
,,,
4/14/2017 23:59,b'RT @DavidCornDC: The Rule of Trump Twitter: Whatever action Trump criticized with a tweet he is destined to do himself. https://t.co/n8KSYM\xe2\x80\xa6',0.1,0.1
,,,
4/14/2017 23:59,"b""RT @MarkHarrisNYC: We're threatening nuclear war w N Korea, and he's in Florida. If you voted for Trump, never make a decision again. What\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'RT @GreenGrounded: Is America becoming a rogue state?\n\n#poll #war #peace #bomb\n#trump #foreignpolicy #poo',0.45,0.85
,,,
4/14/2017 23:59,"b""RT @RVAwonk: #FakeViews: More than 25% of Trump's Twitter followers appear to be fake accounts. \nhttps://t.co/AnHCEqRb7P""",0,0.75
,,,
4/14/2017 23:59,"b""RT @20committee: If you thought Obama was a Kenyan and Trump was a selfless patriot, you're also dumb enough to think Putin's a cool guy &amp;\xe2\x80\xa6""",-0.008333333,0.55
,,,
4/14/2017 23:59,"b""RT @rweingarten: Trump still hasn't released his tax returns. We have one question: #WhatAreYouHiding? Join the #TaxMarch! https://t.co/S1y\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b'RT @naretevduorp: As I have warned repeatedly, Trump is intentionally trying to antagonize NK. He is a man desperately seeking war as a div\xe2\x80\xa6'",-0.6,1
,,,
4/14/2017 23:59,b'RT @mtgeiger1184: @TheGreatFeather @erinmyers @qnoftherealm @Justified_Not @cristinalaila1 @LauraJean1005 @julyannemendonc @CowboyShaneHtwn\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""@biggrizzly2521 I understand. It's so sad tho. Can't just accept women &amp; kids- they need men in their community. Tr\xe2\x80\xa6 https://t.co/qyvCOs2QVT""",-0.5,1
,,,
4/14/2017 23:59,b'RT @thehill: Trump tweet hammering Obama on transparency resurfaces after Trump makes visitor logs secret: https://t.co/B7FdW2wzq8 https://\xe2\x80\xa6',-0.4,0.7
,,,
